,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p1rlv3838_2,1,p1rlv3837.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3839_1,1,p1rlv3839.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3839_2,1,p1rlv3839.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3840_1,1,p1rlv3840.1,0.12,5.99191711656615,0.9633,1,res_kw_314_pu,,,,wye,1.66921240013994,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22007562402414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3840_2,1,p1rlv3840.2,0.12,5.99191711656615,0.9633,1,res_kw_314_pu,,,,wye,1.66921240013994,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22007562402414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3841_1,1,p1rlv3841.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3841_2,1,p1rlv3841.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3842_1,1,p1rlv3842.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3842_2,1,p1rlv3842.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3843_1,1,p1rlv3843.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3843_2,1,p1rlv3843.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3844_1,1,p1rlv3844.1,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3844_2,1,p1rlv3844.2,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3845_1,1,p1rlv3845.1,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3845_2,1,p1rlv3845.2,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3846_1,1,p1rlv3846.1,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3846_2,1,p1rlv3846.2,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3847_1,1,p1rlv3847.1,0.12,3.3022463090014,0.9942,1,res_kw_236_pu,,,,wye,0.355885855296961,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.32136800540286,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3847_2,1,p1rlv3847.2,0.12,3.3022463090014,0.9942,1,res_kw_236_pu,,,,wye,0.355885855296961,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.32136800540286,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3848_1,1,p1rlv3848.1,0.12,3.80297447188794,0.9575,1,res_kw_263_pu,,,,wye,1.14626703068423,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97196965490234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3848_2,1,p1rlv3848.2,0.12,3.80297447188794,0.9575,1,res_kw_263_pu,,,,wye,1.14626703068423,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97196965490234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3849_1,1,p1rlv3849.1,0.12,2.9168036443876,0.9992,1,res_kw_1094_pu,,,,wye,0.114995182522314,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.91906961066641,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3849_2,1,p1rlv3849.2,0.12,2.9168036443876,0.9992,1,res_kw_1094_pu,,,,wye,0.114995182522314,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.91906961066641,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3850_1,1,p1rlv3850.1,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3850_2,1,p1rlv3850.2,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3851_1,1,p1rlv3851.1,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3851_2,1,p1rlv3851.2,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3852_1,1,p1rlv3852.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3852_2,1,p1rlv3852.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3853_1,1,p1rlv3853.1,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3853_2,1,p1rlv3853.2,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3854_1,1,p1rlv3854.1,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3854_2,1,p1rlv3854.2,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3855_1,1,p1rlv3855.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3855_2,1,p1rlv3855.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3856_1,1,p1rlv3856.1,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3856_2,1,p1rlv3856.2,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3857_1,1,p1rlv3857.1,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3857_2,1,p1rlv3857.2,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3858_1,1,p1rlv3858.1,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3858_2,1,p1rlv3858.2,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3859_1,1,p1rlv3859.1,0.12,5.99503844244676,0.986,1,res_kw_514_pu,,,,wye,1.01543922930137,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.0804278430731,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3859_2,1,p1rlv3859.2,0.12,5.99503844244676,0.986,1,res_kw_514_pu,,,,wye,1.01543922930137,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.0804278430731,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3860_1,1,p1rlv3860.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3860_2,1,p1rlv3860.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3861_1,1,p1rlv3861.1,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3861_2,1,p1rlv3861.2,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3862_1,1,p1rlv3862.1,0.12,4.54731825563718,0.9782,1,res_kw_195_pu,,,,wye,0.966027806426045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.64879694553757,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3862_2,1,p1rlv3862.2,0.12,4.54731825563718,0.9782,1,res_kw_195_pu,,,,wye,0.966027806426045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.64879694553757,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3863_1,1,p1rlv3863.1,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3863_2,1,p1rlv3863.2,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3864_1,1,p1rlv3864.1,0.12,8.18843875565578,0.9911,1,res_kw_450_pu,,,,wye,1.09799182960073,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.26172592821836,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3864_2,1,p1rlv3864.2,0.12,8.18843875565578,0.9911,1,res_kw_450_pu,,,,wye,1.09799182960073,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.26172592821836,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3865_1,1,p1rlv3865.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3865_2,1,p1rlv3865.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3866_1,1,p1rlv3866.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3866_2,1,p1rlv3866.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3867_1,1,p1rlv3867.1,0.12,2.09037476515964,0.9346,1,res_kw_1223_pu,,,,wye,0.795707638826352,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.23669785740113,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3867_2,1,p1rlv3867.2,0.12,2.09037476515964,0.9346,1,res_kw_1223_pu,,,,wye,0.795707638826352,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.23669785740113,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3868_1,1,p1rlv3868.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3868_2,1,p1rlv3868.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3869_1,1,p1rlv3869.1,0.12,3.46975502086,0.9684,1,res_kw_4_pu,,,,wye,0.894152038493125,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.58311425616384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3869_2,1,p1rlv3869.2,0.12,3.46975502086,0.9684,1,res_kw_4_pu,,,,wye,0.894152038493125,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.58311425616384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3870_1,1,p1rlv3870.1,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3870_2,1,p1rlv3870.2,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3871_1,1,p1rlv3871.1,0.12,2.29029033342324,0.9594,1,com_kw_13833_pu,,,,wye,0.673431909547764,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.38724534729238,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3871_2,1,p1rlv3871.2,0.12,2.29029033342324,0.9594,1,com_kw_13833_pu,,,,wye,0.673431909547764,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.38724534729238,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3872_1,1,p1rlv3872.1,0.12,4.08173551197649,0.9719,1,com_kw_14650_pu,,,,wye,0.988239462584908,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.19966451340343,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3872_2,1,p1rlv3872.2,0.12,4.08173551197649,0.9719,1,com_kw_14650_pu,,,,wye,0.988239462584908,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.19966451340343,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3873_1,1,p1rlv3873.1,0.12,5.64473770470424,0.9896,1,res_kw_402_pu,,,,wye,0.821616016959535,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.70421919584391,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3873_2,1,p1rlv3873.2,0.12,5.64473770470424,0.9896,1,res_kw_402_pu,,,,wye,0.821616016959535,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.70421919584391,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3874_1,1,p1rlv3874.1,0.12,2.60502103018983,0.9335,1,res_kw_24_pu,,,,wye,1.00075093718762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.79063380005567,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3874_2,1,p1rlv3874.2,0.12,2.60502103018983,0.9335,1,res_kw_24_pu,,,,wye,1.00075093718762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.79063380005567,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3875_1,1,p1rlv3874.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3875_2,1,p1rlv3874.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3876_1,1,p1rlv3876.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3876_2,1,p1rlv3876.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3877_1,1,p1rlv3877.1,0.12,4.54731825563718,0.9782,1,res_kw_195_pu,,,,wye,0.966027806426045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.64879694553757,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3877_2,1,p1rlv3877.2,0.12,4.54731825563718,0.9782,1,res_kw_195_pu,,,,wye,0.966027806426045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.64879694553757,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3878_1,1,p1rlv3878.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3878_2,1,p1rlv3878.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3879_1,1,p1rlv3879.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3879_2,1,p1rlv3879.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3880_1,1,p1rlv3880.1,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3880_2,1,p1rlv3880.2,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3881_1,1,p1rlv3881.1,0.12,6.89799748451237,0.9769,1,res_kw_40_pu,,,,wye,1.50735739460725,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.06077160170304,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3881_2,1,p1rlv3881.2,0.12,6.89799748451237,0.9769,1,res_kw_40_pu,,,,wye,1.50735739460725,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.06077160170304,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3882_1,1,p1rlv3882.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3882_2,1,p1rlv3882.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3883_1,1,p1rlv3883.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
