,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:p2udt6221-p2udt6221lv),1,3,3,p2udt6221lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6221.3', 'p2udt6221lv.1.0', 'p2udt6221lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.709665, (88.422), 50.26401, (-92.314), 50.24682, (-92.28), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6222-p2udt6222lv),1,3,3,p2udt6222lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6222.1', 'p2udt6222lv.1.0', 'p2udt6222lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.105322, (-30.181), 62.12204, (149.24), 62.09702, (149.28), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6223-p2udt6223lv),1,3,3,p2udt6223lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6223.2', 'p2udt6223lv.1.0', 'p2udt6223lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.099626, (-148.78), 31.92931, (30.164), 31.9229, (30.186), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6224-p2udt6224lv),1,3,3,p2udt6224lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6224.1', 'p2udt6224lv.1.0', 'p2udt6224lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.870836, (-29.197), 25.44082, (149.93), 25.43447, (149.96), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6225-p2udt6225lv),1,3,3,p2udt6225lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6225.2', 'p2udt6225lv.1.0', 'p2udt6225lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9350406, (-153.95), 27.40276, (25.119), 27.39441, (25.146), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6226-p2udt6226lv),1,3,3,p2udt6226lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6226.1', 'p2udt6226lv.1.0', 'p2udt6226lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.239309, (-26.897), 36.10062, (152.23), 36.0929, (152.25), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6227-p2udt6227lv),1,3,3,p2udt6227lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6227.3', 'p2udt6227lv.1.0', 'p2udt6227lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.504597, (88.058), 44.4791, (-92.496), 44.45844, (-92.453), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6228-p2udt6228lv),3,2,2,p2udt6228lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt6228', 'p2udt6228lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.4100975, (-58.241), 17.78412, (120.61), 0.4100871, (-178.25), 17.78364, (0.60483), 0.4101428, (61.754), 17.78623, (-119.39), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt6229-p2udt6229lv),1,3,3,p2udt6229lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6229.1', 'p2udt6229lv.1.0', 'p2udt6229lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.488542, (-28.083), 43.59103, (151.16), 43.57934, (151.19), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6230-p2udt6230lv),3,2,2,p2udt6230lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6230', 'p2udt6230lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3569303, (-44.128), 15.5243, (135.39), 0.3569499, (-164.14), 15.52521, (15.38), 0.3569857, (75.87), 15.52688, (-104.61), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6231-p2udt6231lv),1,3,3,p2udt6231lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6231.1', 'p2udt6231lv.1.0', 'p2udt6231lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"3.057032, (-15.364), 90.97151, (164.46), 90.92884, (164.56), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6232-p2udt6232lv),1,3,3,p2udt6232lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6232.2', 'p2udt6232lv.1.0', 'p2udt6232lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.975831, (-137.45), 58.53212, (42.295), 58.51165, (42.358), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6240-p2udt6240lv),1,3,3,p2udt6240lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6240.1', 'p2udt6240lv.1.0', 'p2udt6240lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.866239, (-25.667), 55.28835, (153.95), 55.26188, (154.01), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6241-p2udt6241lv),1,3,3,p2udt6241lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6241.2', 'p2udt6241lv.1.0', 'p2udt6241lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.895688, (-145.68), 55.78252, (33.76), 55.76485, (33.799), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6242-p2udt6242lv),1,3,3,p2udt6242lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6242.1', 'p2udt6242lv.1.0', 'p2udt6242lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.652231, (-21.775), 48.44234, (157.68), 48.43077, (157.71), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6243-p2udt6243lv),3,2,2,p2udt6243lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6243', 'p2udt6243lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3593687, (-42.751), 15.63048, (136.82), 0.3593811, (-162.76), 15.63106, (16.811), 0.3593969, (77.248), 15.63179, (-103.18), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6244-p2udt6244lv),1,3,3,p2udt6244lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6244.2', 'p2udt6244lv.1.0', 'p2udt6244lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.517952, (-143.96), 44.43223, (35.389), 44.42169, (35.42), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6245-p2udt6245lv),1,3,3,p2udt6245lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6245.1', 'p2udt6245lv.1.0', 'p2udt6245lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.216214, (-16.981), 35.73462, (162.64), 35.72697, (162.67), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6246-p2udt6246lv),1,3,3,p2udt6246lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6246.1', 'p2udt6246lv.1.0', 'p2udt6246lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.023058, (-13.101), 29.92428, (166.55), 29.91992, (166.58), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6372-p2udt6372lv),1,3,3,p2udt6372lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6372.3', 'p2udt6372lv.1.0', 'p2udt6372lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3990054, (90.556), 11.53478, (-90.674), 11.53204, (-90.65), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6373-p2udt6373lv),3,2,2,p2udt6373lv,wye ,0.48,150,1,1.0784,-1,0,"['p2udt6373', 'p2udt6373lv']","['delta', 'wye']","['12.47', '0.48']","['150', '150']","['1', '1']",3.39,35,30,['3.39'],2,.8,.8,65,15,2.1568,0.516667,165,225,n,1.1,0.9,32,,0,1,"['1.0784', '1.0784']",,,NO,3.39,35,30,Lag,"1.087646, (-51.076), 48.0553, (128.53), 1.087603, (-171.08), 48.05336, (8.5202), 1.087773, (68.918), 48.06112, (-111.48), ",shell,0.004693197,1,['1100'],7.6394,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6374-p2udt6374lv),1,3,3,p2udt6374lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6374.2', 'p2udt6374lv.1.0', 'p2udt6374lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.536369, (-145.36), 44.99938, (33.967), 44.98797, (33.999), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6375-p2udt6375lv),3,2,2,p2udt6375lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6375', 'p2udt6375lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.1743049, (-62.553), 7.381498, (115.15), 0.1743008, (177.44), 7.381305, (-4.8544), 0.1743237, (57.441), 7.382398, (-124.85), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6376-p2udt6376lv),1,3,3,p2udt6376lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6376.1', 'p2udt6376lv.1.0', 'p2udt6376lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"0.9191926, (-28.82), 26.51683, (149.91), 26.5124, (149.93), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6377-p2udt6377lv),1,3,3,p2udt6377lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6377.2', 'p2udt6377lv.1.0', 'p2udt6377lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.282072, (-140.33), 37.32614, (39.017), 37.31967, (39.044), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6378-p2udt6378lv),1,3,3,p2udt6378lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6378.1', 'p2udt6378lv.1.0', 'p2udt6378lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.147142, (-28.868), 33.72964, (150.47), 33.71867, (150.51), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6379-p2udt6379lv),1,3,3,p2udt6379lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6379.2', 'p2udt6379lv.1.0', 'p2udt6379lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.343764, (-147.96), 39.62402, (31.487), 39.60938, (31.528), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6380-p2udt6380lv),1,3,3,p2udt6380lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6380.1', 'p2udt6380lv.1.0', 'p2udt6380lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.366325, (-30.746), 39.95266, (148.36), 39.94205, (148.38), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6381-p2udt6381lv),1,3,3,p2udt6381lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6381.3', 'p2udt6381lv.1.0', 'p2udt6381lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.010006, (89.886), 29.62301, (-90.888), 29.61424, (-90.858), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6382-p2udt6382lv),3,2,2,p2udt6382lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6382', 'p2udt6382lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3927527, (-42.259), 17.13268, (137.36), 0.3927438, (-162.27), 17.13227, (17.357), 0.3927974, (77.736), 17.13475, (-102.64), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6383-p2udt6383lv),1,3,3,p2udt6383lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6383.2', 'p2udt6383lv.1.0', 'p2udt6383lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.586806, (-145.79), 46.5168, (33.554), 46.50439, (33.587), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6384-p2udt6384lv),1,3,3,p2udt6384lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6384.3', 'p2udt6384lv.1.0', 'p2udt6384lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.56256, (91.916), 45.81169, (-88.808), 45.79875, (-88.776), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6385-p2udt6385lv),3,2,2,p2udt6385lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6385', 'p2udt6385lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.1855091, (-60.583), 7.874838, (117.39), 0.1855047, (179.41), 7.874632, (-2.6214), 0.1855286, (59.411), 7.875769, (-122.62), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6386-p2udt6386lv),3,2,2,p2udt6386lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6386', 'p2udt6386lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3053587, (-60.076), 13.26374, (118.74), 0.3053464, (179.92), 13.26317, (-1.2668), 0.3053918, (59.917), 13.26528, (-121.26), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6387-p2udt6387lv),3,2,2,p2udt6387lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6387', 'p2udt6387lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.2110996, (-56.744), 9.007184, (121.69), 0.2110919, (-176.75), 9.00682, (1.6825), 0.2111218, (63.25), 9.008239, (-118.32), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6388-p2udt6388lv),1,3,3,p2udt6388lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6388.2', 'p2udt6388lv.1.0', 'p2udt6388lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.807472, (-138.08), 53.48338, (41.631), 53.46545, (41.688), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6428-p2udt6428lv),1,3,3,p2udt6428lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6428.1', 'p2udt6428lv.1.0', 'p2udt6428lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.242199, (-22.515), 36.54256, (157), 36.53224, (157.04), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6429-p2udt6429lv),1,3,3,p2udt6429lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6429.3', 'p2udt6429lv.1.0', 'p2udt6429lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.450256, (106.61), 42.74422, (-73.655), 42.73545, (-73.607), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6430-p2udt6430lv),1,3,3,p2udt6430lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6430.3', 'p2udt6430lv.1.0', 'p2udt6430lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.229958, (88.96), 36.23015, (-91.695), 36.21666, (-91.659), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6556-p2udt6556lv),1,3,3,p2udt6556lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6556.1', 'p2udt6556lv.1.0', 'p2udt6556lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.480681, (-18.656), 43.67701, (160.99), 43.66461, (161.04), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
