,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:rdt514-rdt514lv),3,2,2,rdt514lv,wye ,0.48,100,1,0.805475,-1,0,"['rdt514', 'rdt514lv']","['wye', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.2160022, (-6.2814), 4.84078, (172.91), 0.2157559, (-126.11), 4.833336, (53.081), 0.2161655, (113.76), 4.845896, (-67.038), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:rdt515-rdt515lv),3,2,2,rdt515lv,wye ,0.48,75,1,0.87204,-1,0,"['rdt515', 'rdt515lv']","['wye', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.1708933, (-9.8459), 3.885049, (168.92), 0.170665, (-129.68), 3.878369, (49.077), 0.171013, (110.19), 3.888805, (-71.049), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:rdt516-rdt516lv),1,3,3,rdt516lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt516.2', 'rdt516lv.1.0', 'rdt516lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.1448793, (-122.72), 3.835258, (57.057), 3.835153, (57.066), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt690-rdt690lv),3,2,2,rdt690lv,wye ,0.48,300,1,0.91198,-1,0,"['rdt690', 'rdt690lv']","['wye', 'wye']","['12.47', '0.48']","['300', '300']","['1', '1']",3.76,35,30,['3.76'],2,.8,.8,65,15,1.82396,0.325,330,450,n,1.1,0.9,32,,0,1,"['0.91198', '0.91198']",,,NO,3.76,35,30,Lag,"0.4709423, (-5.6834), 11.04193, (173.76), 0.4711402, (-125.66), 11.04782, (53.788), 0.471199, (114.28), 11.04942, (-66.271), ",shell,0.001984468,1,['1100'],15.279,20.835,0.007,100,36,60,True,
Transformer.tr(r:rdt691-rdt691lv),3,2,2,rdt691lv,wye ,0.48,150,1,1.0784,-1,0,"['rdt691', 'rdt691lv']","['wye', 'wye']","['12.47', '0.48']","['150', '150']","['1', '1']",3.39,35,30,['3.39'],2,.8,.8,65,15,2.1568,0.516667,165,225,n,1.1,0.9,32,,0,1,"['1.0784', '1.0784']",,,NO,3.39,35,30,Lag,"0.35074, (-4.7217), 8.162853, (174.8), 0.3507833, (-124.71), 8.164599, (54.803), 0.3509359, (115.22), 8.168623, (-65.259), ",shell,0.004693197,1,['1100'],7.6394,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt692-rdt692lv),1,3,3,rdt692lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt692.1', 'rdt692lv.1.0', 'rdt692lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4060347, (-12.469), 11.69082, (167.01), 11.68945, (167.04), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt696-rdt696lv),3,2,2,rdt696lv,wye ,0.48,100,1,0.805475,-1,0,"['rdt696', 'rdt696lv']","['wye', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.2601878, (-5.0597), 6.000465, (174.37), 0.260293, (-125.03), 6.0037, (54.399), 0.2603273, (114.9), 6.004632, (-65.662), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:rdt697-rdt697lv),3,2,2,rdt697lv,wye ,0.48,150,1,1.0784,-1,0,"['rdt697', 'rdt697lv']","['wye', 'wye']","['12.47', '0.48']","['150', '150']","['1', '1']",3.39,35,30,['3.39'],2,.8,.8,65,15,2.1568,0.516667,165,225,n,1.1,0.9,32,,0,1,"['1.0784', '1.0784']",,,NO,3.39,35,30,Lag,"0.2951317, (-11.19), 6.733987, (167.32), 0.2952542, (-131.17), 6.737806, (47.342), 0.2952918, (108.77), 6.738832, (-72.72), ",shell,0.004693197,1,['1100'],7.6394,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt698-rdt698lv),3,2,2,rdt698lv,wye ,0.48,75,1,0.87204,-1,0,"['rdt698', 'rdt698lv']","['wye', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.5745713, (-6.1381), 14.37788, (173.66), 0.5748606, (-126.12), 14.38577, (53.679), 0.5749583, (113.82), 14.38833, (-66.382), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:rdt699-rdt699lv),1,3,3,rdt699lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt699.3', 'rdt699lv.1.0', 'rdt699lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.108354, (116.14), 32.46617, (-63.957), 32.4643, (-63.92), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt700-rdt700lv),3,2,2,rdt700lv,wye ,0.48,300,1,0.91198,-1,0,"['rdt700', 'rdt700lv']","['wye', 'wye']","['12.47', '0.48']","['300', '300']","['1', '1']",3.76,35,30,['3.76'],2,.8,.8,65,15,1.82396,0.325,330,450,n,1.1,0.9,32,,0,1,"['0.91198', '0.91198']",,,NO,3.76,35,30,Lag,"0.4692584, (-5.3434), 10.99746, (174.14), 0.469446, (-125.32), 11.00306, (54.163), 0.4695062, (114.63), 11.0047, (-65.894), ",shell,0.001984468,1,['1100'],15.279,20.835,0.007,100,36,60,True,
Transformer.tr(r:rdt701-rdt701lv),1,3,3,rdt701lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt701.2', 'rdt701lv.1.0', 'rdt701lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"1.584272, (-125.15), 47.24818, (54.763), 47.23661, (54.879), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt702-rdt702lv),3,2,2,rdt702lv,wye ,0.48,100,1,0.805475,-1,0,"['rdt702', 'rdt702lv']","['wye', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.2185981, (-5.6231), 4.920681, (173.6), 0.2186848, (-125.6), 4.923401, (53.623), 0.2187031, (114.35), 4.923912, (-66.433), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:rdt703-rdt703lv),3,2,2,rdt703lv,wye ,0.48,300,1,0.91198,-1,0,"['rdt703', 'rdt703lv']","['wye', 'wye']","['12.47', '0.48']","['300', '300']","['1', '1']",3.76,35,30,['3.76'],2,.8,.8,65,15,1.82396,0.325,330,450,n,1.1,0.9,32,,0,1,"['0.91198', '0.91198']",,,NO,3.76,35,30,Lag,"0.555995, (-9.6135), 13.26266, (169.57), 0.5562308, (-129.59), 13.26951, (49.6), 0.556309, (110.36), 13.27163, (-70.456), ",shell,0.001984468,1,['1100'],15.279,20.835,0.007,100,36,60,True,
Transformer.tr(r:rdt704-rdt704lv),1,3,3,rdt704lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt704.2', 'rdt704lv.1.0', 'rdt704lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4065243, (-127.84), 11.69855, (51.836), 11.69756, (51.864), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt705-rdt705lv),1,3,3,rdt705lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt705.3', 'rdt705lv.1.0', 'rdt705lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.2010716, (112.01), 5.5348, (-68.666), 5.534526, (-68.652), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt706-rdt706lv),1,3,3,rdt706lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt706.3', 'rdt706lv.1.0', 'rdt706lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.2390958, (107.64), 6.682492, (-73.245), 6.681996, (-73.229), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt707-rdt707lv),1,3,3,rdt707lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt707.3', 'rdt707lv.1.0', 'rdt707lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1129749, (92.123), 3.135366, (-90.31), 3.135023, (-90.302), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt708-rdt708lv),1,3,3,rdt708lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt708.1', 'rdt708lv.1.0', 'rdt708lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8285876, (-6.5515), 24.07548, (173.24), 24.07377, (173.27), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt709-rdt709lv),1,3,3,rdt709lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt709.2', 'rdt709lv.1.0', 'rdt709lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8163745, (-135.07), 24.00914, (44.601), 24.00299, (44.655), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt710-rdt710lv),1,3,3,rdt710lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt710.3', 'rdt710lv.1.0', 'rdt710lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"1.339086, (117.17), 39.8889, (-62.892), 39.88243, (-62.794), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt711-rdt711lv),3,2,2,rdt711lv,wye ,0.48,100,1,0.805475,-1,0,"['rdt711', 'rdt711lv']","['wye', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.2185596, (-5.6275), 4.91964, (173.59), 0.2186441, (-125.6), 4.922292, (53.622), 0.2186734, (114.34), 4.923142, (-66.436), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:rdt712-rdt712lv),1,3,3,rdt712lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt712.1', 'rdt712lv.1.0', 'rdt712lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5388726, (-4.222), 15.66553, (175.64), 15.66452, (175.68), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt713-rdt713lv),1,3,3,rdt713lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt713.2', 'rdt713lv.1.0', 'rdt713lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.07958954, (-145), 2.12796, (31.761), 2.127789, (31.766), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt714-rdt714lv),1,3,3,rdt714lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt714.1', 'rdt714lv.1.0', 'rdt714lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1863643, (-27.127), 5.334318, (151.47), 5.333489, (151.49), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt715-rdt715lv),1,3,3,rdt715lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt715.2', 'rdt715lv.1.0', 'rdt715lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.204616, (-149.05), 5.886775, (29.595), 5.885749, (29.609), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt716-rdt716lv),1,3,3,rdt716lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt716.2', 'rdt716lv.1.0', 'rdt716lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8281986, (-126.51), 24.06427, (53.279), 24.06259, (53.307), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt717-rdt717lv),1,3,3,rdt717lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt717.1', 'rdt717lv.1.0', 'rdt717lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7495141, (-4.5567), 21.98557, (175.33), 21.9837, (175.38), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt718-rdt718lv),1,3,3,rdt718lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt718.3', 'rdt718lv.1.0', 'rdt718lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8565154, (91.037), 25.26179, (-89.527), 25.24941, (-89.476), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt719-rdt719lv),1,3,3,rdt719lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt719.2', 'rdt719lv.1.0', 'rdt719lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"2.439029, (-135.72), 72.42659, (44.085), 72.39895, (44.163), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt720-rdt720lv),1,3,3,rdt720lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt720.3', 'rdt720lv.1.0', 'rdt720lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.868689, (111.93), 55.28585, (-68.207), 55.27664, (-68.145), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt721-rdt721lv),1,3,3,rdt721lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt721.2', 'rdt721lv.1.0', 'rdt721lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1020439, (-147.66), 2.80727, (29.637), 2.806988, (29.644), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt722-rdt722lv),1,3,3,rdt722lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt722.3', 'rdt722lv.1.0', 'rdt722lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3793084, (91.948), 11.12558, (-88.752), 11.12251, (-88.726), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt723-rdt723lv),1,3,3,rdt723lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt723.1', 'rdt723lv.1.0', 'rdt723lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2114639, (-18.188), 6.069382, (160.98), 6.068571, (160.99), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt724-rdt724lv),3,2,2,rdt724lv,wye ,0.48,150,1,1.0784,-1,0,"['rdt724', 'rdt724lv']","['wye', 'wye']","['12.47', '0.48']","['150', '150']","['1', '1']",3.39,35,30,['3.39'],2,.8,.8,65,15,2.1568,0.516667,165,225,n,1.1,0.9,32,,0,1,"['1.0784', '1.0784']",,,NO,3.39,35,30,Lag,"0.294977, (-11.169), 6.729673, (167.34), 0.2950559, (-131.13), 6.732171, (47.373), 0.295132, (108.8), 6.734372, (-72.689), ",shell,0.004693197,1,['1100'],7.6394,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt725-rdt725lv),1,3,3,rdt725lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt725.3', 'rdt725lv.1.0', 'rdt725lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.828375, (104.37), 24.37047, (-75.959), 24.36393, (-75.905), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt726-rdt726lv),1,3,3,rdt726lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt726.2', 'rdt726lv.1.0', 'rdt726lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2045527, (-149.04), 5.884821, (29.609), 5.883796, (29.623), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt727-rdt727lv),1,3,3,rdt727lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt727.3', 'rdt727lv.1.0', 'rdt727lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3800956, (91.996), 11.14908, (-88.702), 11.14596, (-88.676), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt728-rdt728lv),1,3,3,rdt728lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt728.1', 'rdt728lv.1.0', 'rdt728lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4228734, (-27.221), 12.24105, (151.71), 12.23819, (151.74), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt729-rdt729lv),1,3,3,rdt729lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt729.2', 'rdt729lv.1.0', 'rdt729lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3795354, (-147.95), 11.13221, (31.351), 11.12912, (31.377), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt730-rdt730lv),1,3,3,rdt730lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt730.3', 'rdt730lv.1.0', 'rdt730lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4644664, (96.501), 13.47477, (-84.345), 13.47172, (-84.315), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
